value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
,,,,,,,,,,,,,,,,,,,,,,,,,,3.345657,4.794021,,1354.956,15.65208,1806.826,308.0482,1289.296
,,,,,,,,,,,,,,,,,,,,,,,,,,3.320022,4.803634,,1352.803,15.65399,1800.118,307.8771,1284.279
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,4.808441,,1367.946,15.65018,1804.373,309.4973,1286.05
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,4.810043,,1367.599,15.64445,1810.845,310.1693,1284.279
,,,,,,,,,,,,,,,,,,,,,,,,,,3.28157,4.808441,,1366.345,15.63683,1817.618,307.343,1287.23
,,,,,,,,,,,,,,,,,,,,,,,,,,3.287979,4.805236,,1355.476,15.63492,1829.296,310.9167,1284.279
,,,,,,,,,,,,,,,,,,,,,,,,,,3.297592,4.798828,,1350.817,,1840.866,310.5533,1286.64
,,,,,,,,,,,,,,,,,,,,,,,,,,3.304,4.797225,,1355.479,15.63683,1845.059,309.6576,1286.345
,,,,,,,,,,,,,,,,,,,,,,,,,,3.328033,4.795622,,1359.952,15.64445,1845.804,310.1086,1286.05
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,,,1361.747,15.65018,1841.144,309.6041,1286.163
,,,,,,,,,,,,,,,,,,,,,,,,,,3.352066,4.798828,,1356.937,15.65971,1830.06,308.7491,1285.46
,,,,,,,,,,,,,,,,,,,,,,,,,,3.358474,4.803634,,1359.075,15.66162,1819.744,308.2943,1286.935
,,,,,,,,,,,,,,,,,,,,,,,,,,3.352066,4.811645,,1361.919,15.65971,1813.363,309.2379,1286.345
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,4.819656,,1356.556,15.65018,1808.927,310.4032,1286.935
,,,,,,,,,,,,,,,,,,,,,,,,,,3.305603,4.82286,,1362.974,15.64636,1809.416,309.8796,1286.05
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,,,1373.597,15.638735,1811.42,309.04375,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.273558,,540.2815,1358.14,,1820.442,,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,4.816452,,1357.429,15.62538,1830.922,310.2509,1284.279
,,,,,,,,,,,,,,,,,,,,,,,,,,3.304,4.808441,,1363.849,15.62157,1845.669,309.1664,1284.574
,,,,,,,,,,,,,,,,,,,,,,,,,,3.336044,4.806839,,1356.902,15.62538,1847.192,309.3619,1286.458
,,,,,,,,,,,,,,,,,,,,,,,,,,3.352066,4.803634,,1358.338,15.6292,1844.581,309.2317,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.385711,,,1356.916,15.63683,1841.4,309.4975,1287.048
,,,,,,,,,,,,,,,,,,,,,,,,,,3.401733,4.806839,,1355.836,15.64064,1826.057,308.6869,1286.64
,,,,,,,,,,,,,,,,,,,,,,,,,,3.416152,4.813247,,1365.461,15.63873,1813.089,309.173,1286.753
,,,,,,,,,,,,,,,,,,,,,,,,,,3.417755,4.82286,,1354.945,15.64445,1807.546,309.1385,1285.573
,,,,,,,,,,,,,,,,,,,,,,,,,,3.409744,4.835677,,1361.537,15.63301,1802.761,309.401,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.384109,4.846893,,1365.447,15.62729,1804.78,308.834,1286.753
,,,,,,,,,,,,,,,,,,,,,,,,,,3.360076,4.848495,,1356.706,15.61775,1808.193,312.1468,1286.163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.1384,1362.404,15.6044,1811.381,310.7173,1285.573
,,,,,,,,,,,,,,,,,,,,,,,,,,3.361679,,,1362.94,15.60249,1823.537,310.0201,1285.278
,,,,,,,,,,,,,,,,,,,,,,,,,,3.376098,4.842086,,1361.881,,1837.367,,1283.62
,,,,,,,,,,,,,,,,,,,,,,,,,,3.384109,4.843688,,1361.531,15.61203,1840.852,308.9319,1285.981
,,,,,,,,,,,,,,,,,,,,,,,,,,3.385711,4.842086,,1359.049,15.61775,1841.113,308.628,1286.753
,,,,,,,,,,,,,,,,,,,,,,,,,,3.406539,,,1338.925,15.6292,1837.622,311.3199,1287.344
,,,,,,,,,,,,,,,,,,,,,,,,,,3.417755,4.848495,540.2815,1344.707,15.63683,1829.245,309.76,1287.752
,,,,,,,,,,,,,,,,,,,,,,,,,,3.433775,4.856506,540.1384,1354.408,15.644455,1813.092,310.23005,1289.114
,,,,,,,,,,,,,,,,,,,,,,,,,,3.416152,4.862915,,1360.664,,1805.302,308.2268,1287.048
,,,,,,,,,,,,,,,,,,,,,,,,,,3.393721,4.872528,,1365.642,15.64064,1799.398,307.6561,1286.572
,,,,,,,,,,,,,,,,,,,,,,,,,,3.360076,4.882141,,1365.813,15.63301,1799.659,311.1163,1286.867
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,4.880538,,1368.812,15.62538,1808.842,310.9343,1285.868
,,,,,,,,,,,,,,,,,,,,,,,,,,3.313612,,539.9953,1373.053,15.61775,1812.103,310.9232,1286.163
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,4.878936,540.1384,1360.81,15.61012,1823.116,309.9137,1287.639
,,,,,,,,,,,,,,,,,,,,,,,,,,3.316818,4.87413,,1366.505,15.61584,1834.409,309.1454,1286.276
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,4.862915,,1365.808,,1841.22,,1286.753
,,,,,,,,,,,,,,,,,,,,,,,,,,3.353667,4.854904,,1354.584,15.62347,1847.251,307.4426,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.3777,4.850097,539.9953,1353.869,15.63492,1847.572,311.067,1288.047
55.9,16.0,35.0,16.0,36.0,18.0,30.1,15.0,31.0,31.0,16.0,25.0,10.0,30.0,15.0,29.0,30.0,15.0,36.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3.384109,,540.1384,1357.101,15.63873,1835.853,310.6055,1287.934
,,,,,,,,,,,,,,,,,,,,,,,,,,3.39212,,539.9953,1362.802,15.63492,1821.601,310.885,1287.457
,,,,,,,,,,,,,,,,,,,,,,,,,,3.384109,4.854904,,1361.012,15.6292,1812.812,309.8521,1286.753
,,,,,,,,,,,,,,,,,,,,,,,,,,3.358474,4.861311,,1370.233,15.62538,1809.589,309.5781,1287.457
,,,,,,,,,,,,,,,,,,,,,,,,,,3.328033,4.85971,,1370.23,15.61966,1804.012,307.2578,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,,,1372.515,15.61012,1810.591,311.8256,1286.276
,,,,,,,,,,,,,,,,,,,,,,,,,,3.289581,,,1371.276,15.60822,1818.127,310.5966,1284.211
,,,,,,,,,,,,,,,,,,,,,,,,,,3.287979,4.856506,,1373.395,15.60059,1826.159,310.4981,1284.801
,,,,,,,,,,,,,,,,,,,,,,,,,,3.286376,4.848495,539.8522,1362.421,15.6044,1841.883,310.8262,1285.981
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,4.838882,539.9953,1350.62,15.61394,1850.979,310.8782,1286.276
,,,,,,,,,,,,,,,,,,,,,,,,,,3.320022,4.83728,,1352.968,15.62347,1853.654,309.2646,1286.572
,,,,,,,,,,,,,,,,,,,,,,,,,,3.345657,,,1351.904,15.63492,1847.491,308.9205,1286.276
,,,,,,,,,,,,,,,,,,,,,,,,,,3.360076,,,1353.704,,1832.02,309.7034,1294.54
,,,,,,,,,,,,,,,,,,,,,,,,,,3.384109,,,1345.793,15.64064,1817.81,310.3063,1288.047
,,,,,,,,,,,,,,,,,,,,,,,,,,3.39212,4.842086,,1361.196,,1810.317,310.1114,1290.408
,,,,,,,,,,,,,,,,,,,,,,,,,,3.376098,4.850097,,1359.592,,1805.872,308.2087,1286.276
,,,,,,,,,,,,,,,,,,,,,,,,,,3.344055,4.856506,,1364.568,15.63301,1799.747,310.7618,1288.047
,,,,,,,,,,,,,,,,,,,,,,,,,,3.321624,,539.8522,1368.289,15.6311,1809.953,311.1362,1284.801
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,,539.9953,1367.397,15.62347,1816.53,310.7657,1286.458
,,,,,,,,,,,,,,,,,,,,,,,,,,3.297592,,539.8522,1365.613,15.62157,1824.868,310.1508,1286.572
,,,,,,,,,,,,,,,,,,,,,,,,,,3.321624,4.850097,539.9953,1367.752,15.62729,1835.641,309.3573,1286.867
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,4.842086,,1360.115,15.63492,1845.202,308.3032,1287.457
,,,,,,,,,,,,,,,,,,,,,,,,,,3.353667,4.840484,,1366.531,15.64255,1847.743,309.86,1287.934
,,,,,,,,,,,,,,,,,,,,,,,,,,3.358474,,,1361.563,15.64636,1847.111,309.4669,1288.229
,,,,,,,,,,,,,,,,,,,,,,,,,,3.39212,,,1357.291,15.6559,1839.41,310.7371,1289.705
,,,,,,,,,,,,,,,,,,,,,,,,,,3.408142,4.842086,,1357.829,15.65971,1822.94,309.6949,1288.411
,,,,,,,,,,,,,,,,,,,,,,,,,,3.400131,4.853302,,1358.183,,1814.181,,1285.165
,,,,,,,,,,,,,,,,,,,,,,,,,,3.376098,4.862915,,1371.325,15.65781,1811.425,309.8632,1288.411
,,,,,,,,,,,,,,,,,,,,,,,,,,3.344055,4.869323,,1362.103,15.6559,1808.451,308.8865,1287.525
,,,,,,,,,,,,,,,,,,,,,,,,,,3.312011,,,1376.613,15.65971,1812.378,310.3641,1286.935
,,,,,,,,,,,,,,,,,,,,,,,,,,3.287979,,,1374.144,15.65399,1820.373,309.5382,1287.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.867721,,1366.886,15.64827,1826.253,310.4039,1286.935
,,,,,,,,,,,,,,,,,,,,,,,,,,3.289581,4.858108,,1365.825,15.64064,1835.57,307.0932,1287.23
,,,,,,,,,,,,,,,,,,,,,,,,,,3.305603,4.848495,,1372.918,15.64255,1842.72,308.6931,1288.411
,,,,,,,,,,,,,,,,,,,,,,,,,,3.326431,4.838882,,1366.912,15.657805,1847.295,310.51675,1290.476
,,,,,,,,,,,,,,,,,,,,,,,,,,3.336044,,,1361.42,15.67497,1840.613,310.6597,1290.181
,,,,,,,,,,,,,,,,,,,,,,,,,,3.360076,,,1362.487,15.6826,1830.999,308.3571,1291.361
,,,,,,,,,,,,,,,,,,,,,,,,,,3.361679,,540.1384,1365.158,,1817.015,309.1066,1291.656
,,,,,,,,,,,,,,,,,,,,,,,,,,3.360076,4.842086,539.9953,1360.348,,1808.621,,1291.066
,,,,,,,,,,,,,,,,,,,,,,,,,,3.344055,4.848495,,1367.709,15.67879,1803.793,308.4017,1292.247
,,,,,,,,,,,,,,,,,,,,,,,,,,3.304,4.850097,539.8522,1377.768,15.67497,1799.128,308.9963,1291.361
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,,539.9953,1375.927,15.67688,1807.573,309.442,1291.656
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,,,1380.849,15.66543,1812.79,309.7544,1292.837
,,,,,,,,,,,,,,,,,,,,,,,,,,3.249527,4.846893,,1382.244,15.653035,1821.641,309.44550000000004,1290.363
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.830871,,1368.678,,1831.539,309.1171,1291.951
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.819656,540.1384,1367.084,15.65781,1839.543,309.6548,1292.837
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.811645,,1363.184,15.66162,1844.098,310.6521,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.28157,4.805236,,1369.58,15.67306,1844.615,309.7264,1293.427
,,,,,,,,,,,,,,,,,,,,,,,,,,3.287979,4.803634,539.9953,1364.978,,1836.416,308.4638,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.304,,,1358.739,15.67688,1818.338,308.3469,1295.197
,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.1384,1374.529,15.66925,1810.15,309.1936,1294.607
,,,,,,,,,,,,,,,,,,,,,,,,,,3.297592,4.806839,,1375.052,15.66353,1807.683,309.4113,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.278366,4.808441,,1375.401,15.66162,1805.63,308.903,1293.903
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.810043,,1376.437,15.6559,1811.438,308.9551,1293.608
,,,,,,,,,,,,,,,,,,,,,,,,,,3.249527,4.808441,,1380.84,15.65208,1813.8,309.6866,1292.723
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.805236,,1379.957,15.64827,1820.354,309.9239,1290.657
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.798828,,1378.909,15.65399,1835.575,308.7027,1293.018
,,,,,,,,,,,,,,,,,,,,,,,,,,3.271957,4.794021,,1368.671,15.65971,1847.279,310.855,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,,,1362.278,,1844.755,310.4336,1292.723
,,,,,,,,,,,,,,,,,,,,,,,,,,3.321624,,,1358.36,15.66543,1842.569,309.35,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.345657,,,1370.622,15.66925,1836.611,309.8388,1293.313
,,,,,,,,,,,,,,,,,,,,,,,,,,3.360076,4.795622,,1371.862,,1820.787,309.1452,1292.723
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.803634,,1376.267,15.66543,1810.797,307.7431,1293.018
,,,,,,,,,,,,,,,,,,,,,,,,,,3.361679,4.818054,540.2815,1376.261,15.65781,1807.577,310.045,1293.608
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,4.829269,540.1384,1379.244,15.6559,1801.694,309.5155,1291.838
,,,,,,,,,,,,,,,,,,,,,,,,,,3.321624,4.834075,540.2815,1383.453,15.64827,1807.46,311.7105,1294.198
,,,,,,,,,,,,,,,,,,,,,,,,,,3.304,,,1378.527,15.63873,1813.902,307.4455,1292.723
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,,,1377.651,15.63492,1818.182,308.4164,1291.543
,,,,,,,,,,,,,,,,,,,,,,,,,,3.305603,4.829269,,1367.762,,1830.524,311.0206,1292.723
,,,,,,,,,,,,,,,,,,,,,,,,,,3.320022,4.82286,,1376.95,15.64445,1841.92,310.6191,1291.951
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,,540.4246,1374.676,15.64636,1844.503,311.6387,1292.133
,,,,,,,,,,,,,,,,,,,,,,,,,,3.344055,,,1367.074,15.65971,1846.198,308.6488,1293.608
,,,,,,,,,,,,,,,,,,,,,,,,,,3.360076,,,1370.796,15.66925,1842.764,308.3149,1294.493
,,,,,,,,,,,,,,,,,,,,,,,,,,3.384109,4.824462,,1368.502,15.67497,1823.914,307.9053,1293.018
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.829269,,1360.854,15.66353,1812.323,309.9601,1295.674
,,,,,,,,,,,,,,,,,,,,,,,,,,3.3777,4.83728,,1375.198,,1812.906,309.2836,1292.428
,,,,,,,,,,,,,,,,,,,,,,,,,,3.344055,4.842086,,1380.655,15.65399,1806.785,311.1328,1292.542
,,,,,,,,,,,,,,,,,,,,,,,,,,3.328033,4.846893,,1381.707,,1810.025,310.2094,1293.018
,,,,,,,,,,,,,,,,,,,,,,,,,,3.305603,,,1374.485,15.64636,1810.258,310.1963,1293.722
,,,,,,,,,,,,,,,,,,,,,,,,,,3.287979,,,1375.351,15.64255,1817.333,309.2216,1292.133
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,4.838882,,1382.046,,1828.746,310.0954,1291.838
,,,,,,,,,,,,,,,,,,,,,,,,,,3.305603,4.832473,,1363.875,15.65018,1842.981,311.1413,1292.428
,,,,,,,,,,,,,,,,,,,,,,,,,,3.313612,4.826065,,1361.561,15.6559,1847.101,312.9594,1292.133
,,,,,,,,,,,,,,,,,,,,,,,,,,3.328033,,540.5676,1371.676,15.66543,1843.376,310.3553,1291.543
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,,540.4246,1367.091,15.67306,1841.972,309.5139,1295.493
,,,,,,,,,,,,,,,,,,,,,,,,,,3.352066,,540.5676,1355.333,15.67688,1822.026,310.0451,1292.723
,,,,,,,,,,,,,,,,,,,,,,,,,,3.353667,4.830871,,1365.309,15.67879,1806.811,307.8541,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.329635,4.838882,,1373.985,15.67688,1802.156,308.4483,1293.018
,,,,,,,,,,,,,,,,,,,,,,,,,,3.287979,4.840484,,1369.207,15.67879,1801.855,309.4587,1292.723
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,4.842086,,1375.571,,1804.662,309.565,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.231903,4.840484,,1384.874,15.67306,1812.726,310.4786,1292.837
,,,,,,,,,,,,,,,,,,,,,,,,,,3.219085,4.838882,,1378.029,15.66925,1821.737,309.8429,1292.428
,,,,,,,,,,,,,,,,,,,,,,,,,,3.199859,4.827667,540.7108,1372.218,,1831.678,308.1848,1290.363
,,,,,,,,,,,,,,,,,,,,,,,,,,3.198257,4.813247,540.5676,1372.747,15.68069,1845.061,309.82,1287.82
,,,,,,,,,,,,,,,,,,,,,,,,,,3.209472,4.802032,,1369.753,15.68451,1847.211,308.7957,1288.411
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,4.795622,540.7108,1366.217,15.69595,1844.982,309.3481,1290.068
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,4.792419,,1363.918,15.69977,1837.862,307.0739,1289.772
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,,,1363.03,15.69786,1817.678,308.3848,1291.838
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,,,1369.414,15.70358,1804.671,309.2979,1292.019
,,,,,,,,,,,,,,,,,,,,,,,,,,3.273558,,,1374.353,15.69977,1800.777,310.2523,1291.429
55.9,16.0,35.0,16.0,36.0,18.0,30.1,15.0,31.0,31.0,16.0,25.0,10.0,30.0,15.0,29.0,30.0,15.0,36.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,3.247924,,,1375.762,,1794.376,309.6941,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,,,1377.87,15.69405,1802.33,305.7135,1290.249
,,,,,,,,,,,,,,,,,,,,,,,,,,3.20787,,,1377.337,15.68641,1811.983,311.8804,1290.839
,,,,,,,,,,,,,,,,,,,,,,,,,,3.193449,,,1375.213,15.67879,1817.715,311.8425,1289.659
,,,,,,,,,,,,,,,,,,,,,,,,,,3.18544,4.784408,,1376.974,,1827.209,309.2123,1289.069
,,,,,,,,,,,,,,,,,,,,,,,,,,3.193449,4.777999,,1372.397,15.68641,1838.813,309.1653,1289.659
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.766784,,1369.051,15.69595,1839.573,307.946,1289.069
,,,,,,,,,,,,,,,,,,,,,,,,,,3.217483,,,1366.577,15.70168,1838.421,309.6181,1289.954
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,,,1361.257,15.71121,1834.617,309.6017,1290.839
,,,,,,,,,,,,,,,,,,,,,,,,,,3.249527,,,1363.571,15.72075,1824.964,309.0807,1290.249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8538,1369.785,15.72266,1814.056,307.3521,1290.544
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.768386,540.7108,1368.54,15.71884,1804.229,308.8698,1289.545
,,,,,,,,,,,,,,,,,,,,,,,,,,3.217483,4.769989,540.8538,1371.723,15.71693,1803.549,307.6221,1289.25
,,,,,,,,,,,,,,,,,,,,,,,,,,3.191848,,,1373.835,,1805.677,308.7032,1289.545
,,,,,,,,,,,,,,,,,,,,,,,,,,3.177429,4.769989,,1373.3,15.71121,1809.601,307.7373,1288.66
,,,,,,,,,,,,,,,,,,,,,,,,,,3.167816,4.766784,,1375.938,15.70168,1816.883,306.0142,1288.955
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.758773,,1363.735,15.70358,1823.857,307.8321,1287.775
,,,,,,,,,,,,,,,,,,,,,,,,,,3.17102,4.750762,,1362.488,15.71312,1836.231,308.0505,1286.3
,,,,,,,,,,,,,,,,,,,,,,,,,,3.187042,4.741148,540.8538,1374.364,15.72075,1843.268,306.4732,1287.48
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.737945,,1378.257,15.72647,1842.529,310.8785,1288.547
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,,,1369.092,15.73792,1835.538,305.7531,1287.957
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,,540.9969,1358.613,15.74554,1821.497,305.7183,1288.252
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,,,1355.939,15.75127,1811.172,307.9911,1285.892
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.745956,,1364.471,15.74554,1803.756,308.748,1286.369
,,,,,,,,,,,,,,,,,,,,,,,,,,3.241516,4.755568,,1377.569,15.74173,1798.393,309.2761,1288.139
,,,,,,,,,,,,,,,,,,,,,,,,,,3.209472,4.758773,,1374.913,15.73601,1801.875,306.63,1285.189
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,,,1376.662,15.72838,1802.545,306.2226,1284.599
,,,,,,,,,,,,,,,,,,,,,,,,,,3.161407,,541.14,1376.132,15.72456,1807.563,307.8014,1285.076
,,,,,,,,,,,,,,,,,,,,,,,,,,3.137374,4.755568,,1377.536,15.72266,1818.455,309.5161,1285.484
,,,,,,,,,,,,,,,,,,,,,,,,,,3.145385,4.744354,,1365.714,,1829.122,,1284.781
,,,,,,,,,,,,,,,,,,,,,,,,,,3.161407,4.736343,,1364.311,15.735055,1835.803,307.43435,1286.551
,,,,,,,,,,,,,,,,,,,,,,,,,,3.183837,4.731536,,1366.098,15.75127,1838.766,309.2604,1285.961
,,,,,,,,,,,,,,,,,,,,,,,,,,3.217483,4.725128,,1361.308,15.76462,1835.632,305.8212,1286.438
,,,,,,,,,,,,,,,,,,,,,,,,,,3.231903,,541.2831,1351.298,15.76843,1826.747,307.6881,1286.733
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,,,1359.883,15.76653,1810.481,307.3388,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72673,,1372.299,15.76462,1800.739,308.1428,1286.143
,,,,,,,,,,,,,,,,,,,,,,,,,,3.223892,4.734741,541.14,1367.702,,1797.466,,1290.861
,,,,,,,,,,,,,,,,,,,,,,,,,,3.201461,4.739547,,1372.999,15.75508,1797.709,307.3872,1285.553
,,,,,,,,,,,,,,,,,,,,,,,,,,3.191848,,,1371.751,15.7608,1798.513,306.0162,1287.504
,,,,,,,,,,,,,,,,,,,,,,,,,,3.18544,4.741148,,1372.631,15.74745,1804.187,305.0926,1288.389
,,,,,,,,,,,,,,,,,,,,,,,,,,3.193449,4.737945,541.2831,1369.093,15.74554,1813.898,308.0109,1285.145
,,,,,,,,,,,,,,,,,,,,,,,,,,3.217483,4.731536,,1370.681,15.74364,1827.414,306.9169,1287.617
,,,,,,,,,,,,,,,,,,,,,,,,,,3.225494,4.725128,,1364.864,15.74745,1834.694,307.3628,1286.619
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,,,1357.914,15.75508,1837.185,306.9027,1288.094
,,,,,,,,,,,,,,,,,,,,,,,,,,3.271957,,,1343.756,15.76462,1833.949,307.6663,1285.621
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,,,1361.854,15.77034,1821.11,308.0041,1286.619
,,,,,,,,,,,,,,,,,,,,,,,,,,3.305603,4.72673,,1364.876,15.77988,1806.652,308.2667,1288.865
,,,,,,,,,,,,,,,,,,,,,,,,,,3.304,4.736343,,1368.417,15.78178,1799.759,306.4472,1285.916
,,,,,,,,,,,,,,,,,,,,,,,,,,3.289581,4.745956,,1367.695,15.77415,1795.248,304.282,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.271957,4.74916,,1371.775,,1795.339,307.6017,1286.211
,,,,,,,,,,,,,,,,,,,,,,,,,,3.265548,,,1381.627,15.77797,1799.278,306.7208,1285.327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.993,15.77225,1804.517,306.72,1285.916
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.747558,,1375.618,15.75699,1812.19,306.8744,1289.455
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,4.739547,,1373.159,15.75317,1825.245,307.8333,1284.85
,,,,,,,,,,,,,,,,,,,,,,,,,,3.286376,4.741148,,1376.692,15.74936,1830.662,307.6505,1289.455
,,,,,,,,,,,,,,,,,,,,,,,,,,3.302398,4.739547,,1364.494,15.75699,1830.203,306.0507,1288.389
,,,,,,,,,,,,,,,,,,,,,,,,,,3.313612,,,1358.622,,1831.342,307.574,1286.211
,,,,,,,,,,,,,,,,,,,,,,,,,,3.328033,,,1362.012,15.77225,1821.638,305.5555,1290.339
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,4.745956,,1374.237,15.7608,1808.206,305.0905,1290.044
,,,,,,,,,,,,,,,,,,,,,,,,,,3.336044,4.752365,,1368.935,15.77415,1799.314,307.0777,1290.339
,,,,,,,,,,,,,,,,,,,,,,,,,,3.321624,4.761978,,1365.382,15.7608,1795.708,307.1738,1289.273
,,,,,,,,,,,,,,,,,,,,,,,,,,3.289581,4.769989,541.14,1377.062,,1799.394,308.4059,1288.094
,,,,,,,,,,,,,,,,,,,,,,,,,,3.278366,,,1380.909,15.76271,1803.639,307.8603,1290.748
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,,,1374.032,15.74936,1809.527,307.2027,1285.44
,,,,,,,,,,,,,,,,,,,,,,,,,,3.247924,,,1364.136,15.74364,1814.569,307.6956,1287.209
,,,,,,,,,,,,,,,,,,,,,,,,,,3.263946,4.761978,,1366.961,15.73792,1828.106,306.3071,1285.553
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,4.758773,,1367.859,15.74364,1835.752,307.2944,1286.438
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,,,1366.257,,1839.193,307.7824,1288.502
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,,,1363.956,15.74936,1838.461,306.381,1287.912
,,,,,,,,,,,,,,,,,,,,,,,,,,3.360076,,,1364.672,15.75317,1828.751,307.0444,1287.617
,,,,,,,,,,,,,,,,,,,,,,,,,,3.385711,4.765182,540.9969,1366.623,15.75699,1811.782,308.6991,1286.438
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.769989,,1365.731,15.7589,1801.418,307.3053,1289.205
,,,,,,,,,,,,,,,,,,,,,,,,,,,4.781203,,1366.08,15.75127,1799.999,306.789,1289.613
,,,,,,,,,,,,,,,,,,,,,,,,,,3.361679,4.794021,,1369.619,15.74936,1797.94,306.8544,1288.433
,,,,,,,,,,,,,,,,,,,,,,,,,,3.337646,4.798828,,1369.984,15.74364,1800.424,306.7041,1288.729
,,,,,,,,,,,,,,,,,,,,,,,,,,3.313612,4.805236,,1374.913,15.72647,1805.386,304.8607,1289.318
,,,,,,,,,,,,,,,,,,,,,,,,,,3.287979,,540.8538,1372.429,15.72456,1812.459,307.532,1288.729
,,,,,,,,,,,,,,,,,,,,,,,,,,3.271957,,,1366.763,15.72075,1828.703,306.9674,1288.547
,,,,,,,,,,,,,,,,,,,,,,,,,,3.273558,,,1360.734,15.72456,1837.472,308.1485,1289.84
,,,,,,,,,,,,,,,,,,,,,,,,,,3.279968,4.803634,,1364.291,15.72647,1840.953,306.6198,1288.07
,,,,,,,,,,,,,,,,,,,,,,,,,,3.29599,4.802032,,1365.01,15.73601,1840.007,308.8144,1289.84
,,,,,,,,,,,,,,,,,,,,,,,,,,3.328033,,,1368.383,15.73982,1831.809,308.3619,1291.315
,,,,,,,,,,,,,,,,,,,,,,,,,,3.336044,,,1365.557,15.74364,1813.346,307.3278,1290.249
